"sepyr","siteid","month","Name","TAVG","PRCP","tot_vis","year","burned","closed_month","d2p","pred","pctdiff","diff"
"2017","CRG_013","2","Cherry Orchard FCG trail",36.4,17.04,26,2017,"no","open","2017-02-15",21.9985815450719,0.181894384723386,4.00141845492808
"2017","CRG_015","2","Crawford Oaks WDNR",36.4,17.04,26,2017,"no","open","2017-02-15",35.8374055383213,-0.274501052477197,-9.83740553832133
"2017","CRG_020","2","Mitchell/Wygant area",36.4,17.04,116,2017,"no","open","2017-02-15",104.610276070715,0.108877677768345,11.3897239292849
"2017","CRG_018","2","Tamanawas Falls trail",36.4,17.04,690,2017,"no","open","2017-02-15",310.179999785516,1.22451479939752,379.820000214484
"2017","CRG_008","2","Eagle Creek",36.4,17.04,387,2017,"yes","open","2017-02-15",974.076908435642,-0.602700775833483,-587.076908435642
"2017","CRG_026","2","Beacon Rock",36.4,17.04,395,2017,"no","open","2017-02-15",496.395652289919,-0.204263779954903,-101.395652289919
"2017","CRG_012","2","Catherine Creek area",36.4,17.04,105,2017,"no","open","2017-02-15",76.9326280879083,0.364830535621636,28.0673719120917
"2017","CRG_014","2","Tom McCall TNC trail",36.4,17.04,45,2017,"no","open","2017-02-15",140.783120973019,-0.680359408933518,-95.7831209730195
"2017","CRG_017","2","Memaloose trail",36.4,17.04,26,2017,"no","open","2017-02-15",21.5695311957888,0.205404037945721,4.43046880421121
"2017","CRG_021","2","Herman Creek",36.4,17.04,53,2017,"no","open","2017-02-15",79.3587127865309,-0.332146425527766,-26.3587127865309
"2017","CRG_016","2","Mosier Plateau FCG trail",36.4,17.04,42,2017,"no","open","2017-02-15",70.9883305177859,-0.408353461848535,-28.9883305177859
"2017","CRG_024","2","Angels rest trail",36.4,17.04,825,2017,"no","open","2017-02-15",753.576232565782,0.0947797506710553,71.423767434218
"2017","CRG_046","3","Larch Mountain",45.3,18.51,168,2017,"no","open","2017-03-15",301.983780399173,-0.44367873076517,-133.983780399173
"2017","CRG_007","3","Tanner Butte",45.3,18.51,63,2017,"yes","open","2017-03-15",82.0609956015403,-0.232278385874014,-19.0609956015403
"2017","CRG_009","3","Indian Springs",45.3,18.51,60,2017,"yes","open","2017-03-15",62.6178531916811,-0.0418068179959394,-2.61785319168106
"2017","CRG_008","3","Eagle Creek",45.3,18.51,1923,2017,"yes","open","2017-03-15",2133.39794665366,-0.0986210505094366,-210.397946653659
"2017","CRG_042","3","Washougal River area",45.3,18.51,174,2017,"no","open","2017-03-15",461.902772452143,-0.623297346590342,-287.902772452143
"2017","CRG_010","3","Ruckel Creek",45.3,18.51,69,2017,"yes","open","2017-03-15",106.390551657462,-0.351446167680809,-37.3905516574622
"2017","CRG_004","3","Horsetail Creek",45.3,18.51,111,2017,"yes","open","2017-03-15",100.034796845101,0.109613889373697,10.9652031548992
"2017","CRG_014","3","Tom McCall TNC trail",45.3,18.51,141,2017,"no","open","2017-03-15",308.339535211533,-0.542711900686792,-167.339535211533
"2017","CRG_002","3","Oneonta Gorge",45.3,18.51,1786,2017,"yes","open","2017-03-15",2964.00283967237,-0.397436474724356,-1178.00283967237
"2017","CRG_005","3","Nesmith Point, McCord, Elowa Falls",45.3,18.51,1179,2017,"yes","open","2017-03-15",894.111185055133,0.318627951094584,284.888814944867
"2017","CRG_045","3","Spirit falls",45.3,18.51,49,2017,"no","open","2017-03-15",123.39048724429,-0.602886728998895,-74.3904872442898
"2017","CRG_032","3","Cape Horn",45.3,18.51,660,2017,"no","open","2017-03-15",531.166831616964,0.242547464778336,128.833168383036
"2017","CRG_011","3","Coyote Wall area",45.3,18.51,408,2017,"no","open","2017-03-15",192.056558725155,1.12437420886976,215.943441274845
"2017","CRG_013","3","Cherry Orchard FCG trail",45.3,18.51,51,2017,"no","open","2017-03-15",48.1807219646767,0.0585146490206236,2.81927803532331
"2017","CRG_039","3","Starvation Creek area",45.3,18.51,152,2017,"no","open","2017-03-15",137.451740498519,0.105842672116891,14.5482595014807
"2017","CRG_044","3","Dog Creek Falls",45.3,18.51,93,2017,"no","open","2017-03-15",75.5173018027912,0.231505863952393,17.4826981972088
"2017","CRG_006","3","Munra Falls",45.3,18.51,3205,2017,"yes","open","2017-03-15",2253.23467851899,0.422399553208805,951.765321481008
"2017","CRG_031","3","Eight Mile trail",45.3,18.51,105,2017,"no","open","2017-03-15",72.8519852685755,0.441278499314849,32.1480147314245
"2017","CRG_023","3","Wahkeena Falls",45.3,18.51,1229,2017,"no","open","2017-03-15",1375.28624629315,-0.106367853737677,-146.286246293148
"2017","CRG_012","3","Catherine Creek area",45.3,18.51,619,2017,"no","open","2017-03-15",168.495843985256,2.67368111497256,450.504156014744
"2017","CRG_036","3","Lower Deschutes",45.3,18.51,55,2017,"no","open","2017-03-15",51.4440261828518,0.0691231631931168,3.55597381714824
"2017","CRG_043","3","Wind Mountain",45.3,18.51,397,2017,"no","open","2017-03-15",215.617273473129,0.841225397229019,181.382726526871
"2017","CRG_018","3","Tamanawas Falls trail",45.3,18.51,764,2017,"no","open","2017-03-15",679.348179701945,0.124607414617927,84.6518202980545
"2017","CRG_034","3","Panther Creek Falls",45.3,18.51,97,2017,"no","open","2017-03-15",180.199317220372,-0.461707172389698,-83.1993172203723
"2017","CRG_022","3","Horsetail Falls",45.3,18.51,1801,2017,"no","open","2017-03-15",1723.26382226995,0.0451098530158063,77.7361777300539
"2017","CRG_037","3","Mosier Twin Tunnels Trail",45.3,18.51,149,2017,"no","open","2017-03-15",158.073772913898,-0.0574021404476788,-9.07377291389807
"2017","CRG_035","3","Weldon Wagon Rd Trail",45.3,18.51,49,2017,"no","open","2017-03-15",56.5525495400997,-0.133549231670704,-7.55254954009973
"2017","CRG_015","3","Crawford Oaks WDNR",45.3,18.51,61,2017,"no","open","2017-03-15",78.4901548601905,-0.222832467222731,-17.4901548601905
"2017","CRG_017","3","Memaloose trail",45.3,18.51,49,2017,"no","open","2017-03-15",47.2410270327419,0.0372340119963727,1.75897296725808
"2017","CRG_033","3","Falls Creek Falls",45.3,18.51,181,2017,"no","open","2017-03-15",493.630290426754,-0.633328822176772,-312.630290426754
"2017","CRG_021","3","Herman Creek",45.3,18.51,236,2017,"no","open","2017-03-15",173.809391683212,0.357809251355865,62.1906083167883
"2017","CRG_030","3","Surveyors ridge/cooks meadow",45.3,18.51,661,2017,"no","open","2017-03-15",510.425201664796,0.294998753674567,150.574798335204
"2017","CRG_038","3","Klickitat Trail",45.3,18.51,53,2017,"no","open","2017-03-15",67.1967303145659,-0.211271147392249,-14.1967303145659
"2017","CRG_028","3","Dog River",45.3,18.51,49,2017,"no","open","2017-03-15",66.2057792954339,-0.259883343698071,-17.2057792954339
"2017","CRG_016","3","Mosier Plateau FCG trail",45.3,18.51,129,2017,"no","open","2017-03-15",155.476797829277,-0.170294205945443,-26.4767978292769
"2017","CRG_026","3","Beacon Rock",45.3,18.51,1145,2017,"no","open","2017-03-15",1087.19286552422,0.0531710024126317,57.8071344757841
"2017","CRG_020","3","Mitchell/Wygant area",45.3,18.51,302,2017,"no","open","2017-03-15",229.114709768198,0.318117026643737,72.8852902318019
"2017","CRG_029","3","Umbrella/Sahalie Falls",45.3,18.51,832,2017,"no","open","2017-03-15",846.01588990245,-0.016566934580941,-14.0158899024505
"2017","CRG_019","3","Dog Mountain/Augspurger Mtn",45.3,18.51,70,2017,"no","open","2017-03-15",927.649751452488,-0.924540485360562,-857.649751452488
"2017","CRG_027","3","Latourell Falls",45.3,18.51,2928,2017,"no","open","2017-03-15",1887.43706956022,0.551309999798949,1040.56293043978
"2017","CRG_024","3","Angels rest trail",45.3,18.51,2128,2017,"no","open","2017-03-15",1650.46309308857,0.289335101712455,477.536906911434
"2017","CRG_007","4","Tanner Butte",49.5,8.75,103,2017,"yes","open","2017-04-15",153.780748158846,-0.330215249742399,-50.7807481588464
"2017","CRG_015","4","Crawford Oaks WDNR",49.5,8.75,82,2017,"no","open","2017-04-15",147.089060387627,-0.442514624922456,-65.0890603876275
"2017","CRG_019","4","Dog Mountain/Augspurger Mtn",49.5,8.75,2006,2017,"no","open","2017-04-15",1738.39802651692,0.153935962536296,267.601973483079
"2017","CRG_005","4","Nesmith Point, McCord, Elowa Falls",49.5,8.75,1263,2017,"yes","open","2017-04-15",1675.54738968327,-0.246216485563713,-412.547389683268
"2017","CRG_010","4","Ruckel Creek",49.5,8.75,205,2017,"yes","open","2017-04-15",199.373874408731,0.0282189710560314,5.62612559126882
"2017","CRG_006","4","Munra Falls",49.5,8.75,3663,2017,"yes","open","2017-04-15",4222.51901893333,-0.132508347842722,-559.519018933327
"2017","CRG_014","4","Tom McCall TNC trail",49.5,8.75,480,2017,"no","open","2017-04-15",577.822436398645,-0.169294977551125,-97.822436398645
"2017","CRG_002","4","Oneonta Gorge",49.5,8.75,3417,2017,"yes","open","2017-04-15",5554.48506185569,-0.38482146194513,-2137.48506185569
"2017","CRG_018","4","Tamanawas Falls trail",49.5,8.75,577,2017,"no","open","2017-04-15",1273.08559406455,-0.546770458569227,-696.085594064552
"2017","CRG_020","4","Mitchell/Wygant area",49.5,8.75,495,2017,"no","open","2017-04-15",429.356617282975,0.152887786224014,65.6433827170251
"2017","CRG_009","4","Indian Springs",49.5,8.75,101,2017,"yes","open","2017-04-15",117.344668332744,-0.139287694660288,-16.344668332744
"2017","CRG_011","4","Coyote Wall area",49.5,8.75,487,2017,"no","open","2017-04-15",359.910345628482,0.353114757369899,127.089654371518
"2017","CRG_013","4","Cherry Orchard FCG trail",49.5,8.75,86,2017,"no","open","2017-04-15",90.2897584442939,-0.0475110191699157,-4.28975844429391
"2017","CRG_043","4","Wind Mountain",49.5,8.75,629,2017,"no","open","2017-04-15",404.062677860637,0.556689183297807,224.937322139363
"2017","CRG_004","4","Horsetail Creek",49.5,8.75,223,2017,"yes","open","2017-04-15",187.463310528846,0.189566104273434,35.5366894711543
"2017","CRG_035","4","Weldon Wagon Rd Trail",49.5,8.75,163,2017,"no","open","2017-04-15",105.978404415112,0.53804919879278,57.0215955848882
"2017","CRG_008","4","Eagle Creek",49.5,8.75,3907,2017,"yes","open","2017-04-15",3997.94725803678,-0.0227484887035346,-90.9472580367769
"2017","CRG_023","4","Wahkeena Falls",49.5,8.75,2235,2017,"no","open","2017-04-15",2577.2603212672,-0.132800058435274,-342.260321267197
"2017","CRG_012","4","Catherine Creek area",49.5,8.75,517,2017,"no","open","2017-04-15",315.758013411461,0.637329784331721,201.241986588539
"2017","CRG_022","4","Horsetail Falls",49.5,8.75,3322,2017,"no","open","2017-04-15",3229.36369369093,0.0286856220282805,92.6363063090698
"2017","CRG_016","4","Mosier Plateau FCG trail",49.5,8.75,281,2017,"no","open","2017-04-15",291.360568029461,-0.035559266305431,-10.3605680294613
"2017","CRG_046","4","Larch Mountain",49.5,8.75,338,2017,"no","open","2017-04-15",565.911872518761,-0.402733859433574,-227.911872518761
"2017","CRG_036","4","Lower Deschutes",49.5,8.75,74,2017,"no","open","2017-04-15",96.405128608429,-0.232405982252588,-22.405128608429
"2017","CRG_017","4","Memaloose trail",49.5,8.75,67,2017,"no","open","2017-04-15",88.5287879781825,-0.24318403617463,-21.5287879781825
"2017","CRG_024","4","Angels rest trail",49.5,8.75,3138,2017,"no","open","2017-04-15",3092.9365090345,0.0145698079588353,45.0634909655032
"2017","CRG_042","4","Washougal River area",49.5,8.75,301,2017,"no","open","2017-04-15",865.597028206206,-0.652263131466881,-564.597028206206
"2017","CRG_032","4","Cape Horn",49.5,8.75,695,2017,"no","open","2017-04-15",995.396560381086,-0.301785813149766,-300.396560381086
"2017","CRG_039","4","Starvation Creek area",49.5,8.75,159,2017,"no","open","2017-04-15",257.581952724945,-0.382720729003147,-98.581952724945
"2017","CRG_028","4","Dog River",49.5,8.75,63,2017,"no","open","2017-04-15",124.068373748809,-0.492215476866402,-61.068373748809
"2017","CRG_021","4","Herman Creek",49.5,8.75,283,2017,"no","open","2017-04-15",325.715500941065,-0.131143592545182,-42.7155009410648
"2017","CRG_027","4","Latourell Falls",49.5,8.75,3126,2017,"no","open","2017-04-15",3537.02124294314,-0.116205477635506,-411.02124294314
"2017","CRG_029","4","Umbrella/Sahalie Falls",49.5,8.75,1293,2017,"no","open","2017-04-15",1585.41771946317,-0.184442065881653,-292.417719463166
"2017","CRG_045","4","Spirit falls",49.5,8.75,84,2017,"no","open","2017-04-15",231.231431022941,-0.636727586607091,-147.231431022941
"2017","CRG_044","4","Dog Creek Falls",49.5,8.75,111,2017,"no","open","2017-04-15",141.517990185737,-0.215647425077784,-30.5179901857374
"2017","CRG_037","4","Mosier Twin Tunnels Trail",49.5,8.75,322,2017,"no","open","2017-04-15",296.227250044899,0.0870033055743351,25.7727499551013
"2017","CRG_033","4","Falls Creek Falls",49.5,8.75,473,2017,"no","open","2017-04-15",925.053794671118,-0.488678385273622,-452.053794671118
"2017","CRG_026","4","Beacon Rock",49.5,8.75,2429,2017,"no","open","2017-04-15",2037.37879400205,0.192218161468482,391.621205997948
"2017","CRG_034","4","Panther Creek Falls",49.5,8.75,175,2017,"no","open","2017-04-15",337.69010011063,-0.481773377594817,-162.69010011063
"2017","CRG_031","4","Eight Mile trail",49.5,8.75,142,2017,"no","open","2017-04-15",136.523237590948,0.0401159722380887,5.47676240905244
"2017","CRG_030","4","Surveyors ridge/cooks meadow",49.5,8.75,527,2017,"no","open","2017-04-15",956.527139547268,-0.44904856515683,-429.527139547268
"2017","CRG_038","4","Klickitat Trail",49.5,8.75,77,2017,"no","open","2017-04-15",125.925397149437,-0.388526844123245,-48.925397149437
"2017","CRG_009","5","Indian Springs",58.3,3.56,182,2017,"yes","open","2017-05-15",240.254059426856,-0.242468574998587,-58.2540594268555
"2017","CRG_013","5","Cherry Orchard FCG trail",58.3,3.56,106,2017,"no","open","2017-05-15",184.861240814115,-0.426596946265295,-78.8612408141146
"2017","CRG_010","5","Ruckel Creek",58.3,3.56,459,2017,"yes","open","2017-05-15",408.202463315425,0.124442014073106,50.7975366845747
"2017","CRG_004","5","Horsetail Creek",58.3,3.56,346,2017,"yes","open","2017-05-15",383.816512399522,-0.098527580700222,-37.8165123995216
"2017","CRG_006","5","Munra Falls",58.3,3.56,10160,2017,"yes","open","2017-05-15",8645.27847510864,0.175207950704251,1514.72152489136
"2017","CRG_002","5","Oneonta Gorge",58.3,3.56,7629,2017,"yes","open","2017-05-15",11372.3750989058,-0.329163878815954,-3743.3750989058
"2017","CRG_005","5","Nesmith Point, McCord, Elowa Falls",58.3,3.56,3001,2017,"yes","open","2017-05-15",3430.55264336323,-0.12521383229441,-429.552643363229
"2017","CRG_012","5","Catherine Creek area",58.3,3.56,149,2017,"no","open","2017-05-15",646.489913828443,-0.769524633234201,-497.489913828443
"2017","CRG_022","5","Horsetail Falls",58.3,3.56,4930,2017,"no","open","2017-05-15",6611.87037978487,-0.254371347769766,-1681.87037978487
"2017","CRG_011","5","Coyote Wall area",58.3,3.56,868,2017,"no","open","2017-05-15",736.888371628188,0.177926037945361,131.111628371812
"2017","CRG_027","5","Latourell Falls",58.3,3.56,6902,2017,"no","open","2017-05-15",7241.77522481424,-0.0469187753370173,-339.775224814237
"2017","CRG_007","5","Tanner Butte",58.3,3.56,211,2017,"yes","open","2017-05-15",314.854092067447,-0.329848316042211,-103.854092067447
"2017","CRG_017","5","Memaloose trail",58.3,3.56,106,2017,"no","open","2017-05-15",181.255791081926,-0.415191098903489,-75.2557910819262
"2017","CRG_019","5","Dog Mountain/Augspurger Mtn",58.3,3.56,14498,2017,"no","open","2017-05-15",3559.23442201916,3.07334788355279,10938.7655779808
"2017","CRG_008","5","Eagle Creek",58.3,3.56,7325,2017,"yes","open","2017-05-15",8185.48530380714,-0.105123309354293,-860.485303807141
"2017","CRG_023","5","Wahkeena Falls",58.3,3.56,3723,2017,"no","open","2017-05-15",5276.7395671391,-0.294450682541738,-1553.7395671391
"2017","CRG_026","5","Beacon Rock",58.3,3.56,5383,2017,"no","open","2017-05-15",4171.37423288107,0.290462015507559,1211.62576711893
"2017","CRG_014","5","Tom McCall TNC trail",58.3,3.56,2372,2017,"no","open","2017-05-15",1183.04638757885,1.00499323179913,1188.95361242115
"2017","CRG_016","5","Mosier Plateau FCG trail",58.3,3.56,601,2017,"no","open","2017-05-15",596.538046598743,0.00747974655882794,4.46195340125689
"2017","CRG_018","5","Tamanawas Falls trail",58.3,3.56,1846,2017,"no","open","2017-05-15",2606.54349547903,-0.29178239181436,-760.543495479034
"2017","CRG_020","5","Mitchell/Wygant area",58.3,3.56,1026,2017,"no","open","2017-05-15",879.074198339466,0.167136974260046,146.925801660534
"2017","CRG_045","5","Spirit falls",58.3,3.56,537,2017,"no","open","2017-05-15",473.428326652321,0.134279403594634,63.571673347679
"2017","CRG_024","5","Angels rest trail",58.3,3.56,7460,2017,"no","open","2017-05-15",6332.54635598737,0.178041119737976,1127.45364401263
"2017","CRG_043","5","Wind Mountain",58.3,3.56,1107,2017,"no","open","2017-05-15",827.286829458916,0.338109057923754,279.713170541084
"2017","CRG_015","5","Crawford Oaks WDNR",58.3,3.56,106,2017,"no","open","2017-05-15",301.153383085139,-0.648019893005708,-195.153383085139
"2017","CRG_031","5","Eight Mile trail",58.3,3.56,370,2017,"no","open","2017-05-15",279.520684691983,0.323694525175197,90.4793153080173
"2017","CRG_033","5","Falls Creek Falls",58.3,3.56,2471,2017,"no","open","2017-05-15",1893.97552113526,0.304663113343127,577.02447886474
"2017","CRG_021","5","Herman Creek",58.3,3.56,432,2017,"no","open","2017-05-15",666.877093192196,-0.352204470043933,-234.877093192196
"2017","CRG_046","5","Larch Mountain",58.3,3.56,791,2017,"no","open","2017-05-15",1158.66043666295,-0.317315086481975,-367.660436662945
"2017","CRG_039","5","Starvation Creek area",58.3,3.56,328,2017,"no","open","2017-05-15",527.378965372182,-0.378056347453062,-199.378965372182
"2017","CRG_028","5","Dog River",58.3,3.56,263,2017,"no","open","2017-05-15",254.020322040674,0.0353502345292222,8.97967795932635
"2017","CRG_030","5","Surveyors ridge/cooks meadow",58.3,3.56,1468,2017,"no","open","2017-05-15",1958.41474089422,-0.250414138871472,-490.414740894223
"2017","CRG_032","5","Cape Horn",58.3,3.56,2136,2017,"no","open","2017-05-15",2037.99684952838,0.0480879793775434,98.0031504716192
"2017","CRG_034","5","Panther Creek Falls",58.3,3.56,175,2017,"no","open","2017-05-15",691.394151371095,-0.746888226270124,-516.394151371095
"2017","CRG_036","5","Lower Deschutes",58.3,3.56,116,2017,"no","open","2017-05-15",197.381984429539,-0.412307053578088,-81.3819844295395
"2017","CRG_038","5","Klickitat Trail",58.3,3.56,106,2017,"no","open","2017-05-15",257.822432667348,-0.588864324553306,-151.822432667348
"2017","CRG_042","5","Washougal River area",58.3,3.56,1316,2017,"no","open","2017-05-15",1772.24242745022,-0.257437933086069,-456.242427450223
"2017","CRG_029","5","Umbrella/Sahalie Falls",58.3,3.56,2466,2017,"no","open","2017-05-15",3246.01917070658,-0.240300235360837,-780.019170706581
"2017","CRG_044","5","Dog Creek Falls",58.3,3.56,222,2017,"no","open","2017-05-15",289.747051205102,-0.233814463075058,-67.7470512051022
"2017","CRG_035","5","Weldon Wagon Rd Trail",58.3,3.56,136,2017,"no","open","2017-05-15",216.982520246356,-0.373221401218914,-80.9825202463564
"2017","CRG_037","5","Mosier Twin Tunnels Trail",58.3,3.56,614,2017,"no","open","2017-05-15",606.502198585888,0.0123623647722855,7.4978014141119
"2017","CRG_004","6","Horsetail Creek",64,2.96,449,2017,"yes","open","2017-06-15",520.119383746521,-0.13673665310113,-71.1193837465214
"2017","CRG_008","6","Eagle Creek",64,2.96,10239,2017,"yes","open","2017-06-15",11092.3564628995,-0.0769319364874098,-853.356462899494
"2017","CRG_012","6","Catherine Creek area",64,2.96,189,2017,"no","open","2017-06-15",876.074699018631,-0.784264971683675,-687.074699018631
"2017","CRG_014","6","Tom McCall TNC trail",64,2.96,2141,2017,"no","open","2017-06-15",1603.17583577685,0.335474220744191,537.824164223154
"2017","CRG_002","6","Oneonta Gorge",64,2.96,18949,2017,"yes","open","2017-06-15",15410.9907653482,0.2295770134784,3538.00923465183
"2017","CRG_007","6","Tanner Butte",64,2.96,342,2017,"yes","open","2017-06-15",426.666678075924,-0.19843752143414,-84.6666780759245
"2017","CRG_020","6","Mitchell/Wygant area",64,2.96,1412,2017,"no","open","2017-06-15",1191.25549718887,0.185304079042693,220.744502811129
"2017","CRG_009","6","Indian Springs",64,2.96,275,2017,"yes","open","2017-06-15",325.574302550127,-0.155338741890847,-50.5743025501265
"2017","CRG_011","6","Coyote Wall area",64,2.96,671,2017,"no","open","2017-06-15",998.57591677108,-0.328043077415991,-327.57591677108
"2017","CRG_013","6","Cherry Orchard FCG trail",64,2.96,168,2017,"no","open","2017-06-15",250.510104554257,-0.329368368996815,-82.5101045542573
"2017","CRG_015","6","Crawford Oaks WDNR",64,2.96,145,2017,"no","open","2017-06-15",408.100503660398,-0.644695366216303,-263.100503660398
"2017","CRG_017","6","Memaloose trail",64,2.96,145,2017,"no","open","2017-06-15",245.624269181748,-0.409667454755016,-100.624269181748
"2017","CRG_006","6","Munra Falls",64,2.96,11048,2017,"yes","open","2017-06-15",11715.4337229504,-0.0569704663723137,-667.433722950416
"2017","CRG_021","6","Herman Creek",64,2.96,761,2017,"no","open","2017-06-15",903.701877173924,-0.157908134063177,-142.701877173924
"2017","CRG_010","6","Ruckel Creek",64,2.96,694,2017,"yes","open","2017-06-15",553.165397538784,0.254597635874976,140.834602461216
"2017","CRG_026","6","Beacon Rock",64,2.96,6221,2017,"no","open","2017-06-15",5652.73385925573,0.100529434941254,568.26614074427
"2017","CRG_028","6","Dog River",64,2.96,328,2017,"no","open","2017-06-15",344.229310336083,-0.0471467996732703,-16.2293103360833
"2017","CRG_016","6","Mosier Plateau FCG trail",64,2.96,895,2017,"no","open","2017-06-15",808.383670724737,0.107147549377895,86.6163292752627
"2017","CRG_005","6","Nesmith Point, McCord, Elowa Falls",64,2.96,5002,2017,"yes","open","2017-06-15",4648.8279402601,0.0759701293053539,353.172059739902
"2017","CRG_034","6","Panther Creek Falls",64,2.96,160,2017,"no","open","2017-06-15",936.925557707014,-0.829228695189428,-776.925557707014
"2017","CRG_022","6","Horsetail Falls",64,2.96,8627,2017,"no","open","2017-06-15",8959.91140622399,-0.0371556582571488,-332.911406223988
"2017","CRG_024","6","Angels rest trail",64,2.96,12362,2017,"no","open","2017-06-15",8581.39241490991,0.440558758101005,3780.60758509009
"2017","CRG_027","6","Latourell Falls",64,2.96,11195,2017,"no","open","2017-06-15",9813.51126248705,0.14077415316104,1381.48873751295
"2017","CRG_029","6","Umbrella/Sahalie Falls",64,2.96,5109,2017,"no","open","2017-06-15",4398.76200255789,0.161463156458364,710.237997442111
"2017","CRG_031","6","Eight Mile trail",64,2.96,297,2017,"no","open","2017-06-15",378.785491425306,-0.215915058197083,-81.7854914253057
"2017","CRG_019","6","Dog Mountain/Augspurger Mtn",64,2.96,11098,2017,"no","open","2017-06-15",4823.2078464176,1.30095827370221,6274.7921535824
"2017","CRG_035","6","Weldon Wagon Rd Trail",64,2.96,238,2017,"no","open","2017-06-15",294.038456054823,-0.190582064695559,-56.0384560548226
"2017","CRG_023","6","Wahkeena Falls",64,2.96,7385,2017,"no","open","2017-06-15",7150.64215109754,0.0327743780139366,234.357848902459
"2017","CRG_039","6","Starvation Creek area",64,2.96,313,2017,"no","open","2017-06-15",714.664464942909,-0.562032232811514,-401.664464942909
"2017","CRG_043","6","Wind Mountain",64,2.96,1353,2017,"no","open","2017-06-15",1121.07713456551,0.206875029633326,231.922865434485
"2017","CRG_030","6","Surveyors ridge/cooks meadow",64,2.96,2659,2017,"no","open","2017-06-15",2653.89694097819,0.00192285500729823,5.10305902181335
"2017","CRG_018","6","Tamanawas Falls trail",64,2.96,3643,2017,"no","open","2017-06-15",3532.19247421505,0.0313707496388829,110.807525784947
"2017","CRG_044","6","Dog Creek Falls",64,2.96,314,2017,"no","open","2017-06-15",392.643497209156,-0.200292371497658,-78.643497209156
"2017","CRG_036","6","Lower Deschutes",64,2.96,167,2017,"no","open","2017-06-15",267.477278302437,-0.375647901534377,-100.477278302437
"2017","CRG_038","6","Klickitat Trail",64,2.96,154,2017,"no","open","2017-06-15",349.381645819825,-0.559221264647035,-195.381645819825
"2017","CRG_042","6","Washougal River area",64,2.96,2055,2017,"no","open","2017-06-15",2401.61016901574,-0.144324076191681,-346.610169015745
"2017","CRG_037","6","Mosier Twin Tunnels Trail",64,2.96,611,2017,"no","open","2017-06-15",821.886343026954,-0.256588206892784,-210.886343026954
"2017","CRG_046","6","Larch Mountain",64,2.96,1122,2017,"no","open","2017-06-15",1570.12982198459,-0.285409407368728,-448.129821984588
"2017","CRG_033","6","Falls Creek Falls",64,2.96,2775,2017,"no","open","2017-06-15",2566.57373786583,0.0812079774132958,208.426262134167
"2017","CRG_045","6","Spirit falls",64,2.96,957,2017,"no","open","2017-06-15",641.55460109605,0.49168909141176,315.44539890395
"2017","CRG_032","6","Cape Horn",64,2.96,2319,2017,"no","open","2017-06-15",2761.74065265508,-0.16031217566698,-442.740652655083
"2017","CRG_015","7","Crawford Oaks WDNR",68.8,0,139,2017,"no","open","2017-07-15",413.662939919366,-0.663977633512215,-274.662939919366
"2017","CRG_004","7","Horsetail Creek",68.8,0,262,2017,"yes","open","2017-07-15",527.208644585932,-0.503043050051325,-265.208644585932
"2017","CRG_014","7","Tom McCall TNC trail",68.8,0,2424,2017,"no","open","2017-07-15",1625.02722610457,0.491667315513649,798.972773895427
"2017","CRG_002","7","Oneonta Gorge",68.8,0,18616,2017,"yes","open","2017-07-15",15621.0435661924,0.191725758981265,2994.95643380764
"2017","CRG_010","7","Ruckel Creek",68.8,0,455,2017,"yes","open","2017-07-15",560.705077683449,-0.188521705778319,-105.705077683449
"2017","CRG_007","7","Tanner Butte",68.8,0,157,2017,"yes","open","2017-07-15",432.482172492951,-0.6369792560581,-275.482172492951
"2017","CRG_009","7","Indian Springs",68.8,0,228,2017,"yes","open","2017-07-15",330.011901350543,-0.309115825620437,-102.011901350543
"2017","CRG_011","7","Coyote Wall area",68.8,0,373,2017,"no","open","2017-07-15",1012.1865711,-0.631490862801469,-639.186571099998
"2017","CRG_005","7","Nesmith Point, McCord, Elowa Falls",68.8,0,4271,2017,"yes","open","2017-07-15",4712.1917657508,-0.0936277188372248,-441.191765750802
"2017","CRG_029","7","Umbrella/Sahalie Falls",68.8,0,5154,2017,"no","open","2017-07-15",4458.71741314459,0.155937800589397,695.282586855412
"2017","CRG_017","7","Memaloose trail",68.8,0,132,2017,"no","open","2017-07-15",248.97214385655,-0.469820205765453,-116.97214385655
"2017","CRG_006","7","Munra Falls",68.8,0,13085,2017,"yes","open","2017-07-15",11875.115842295,0.101883987808847,1209.88415770503
"2017","CRG_008","7","Eagle Creek",68.8,0,7105,2017,"yes","open","2017-07-15",11243.5459988918,-0.368081920001011,-4138.54599889177
"2017","CRG_023","7","Wahkeena Falls",68.8,0,6611,2017,"no","open","2017-07-15",7248.10586608789,-0.0878996358302035,-637.105866087887
"2017","CRG_012","7","Catherine Creek area",68.8,0,139,2017,"no","open","2017-07-15",888.015653826764,-0.843471227786356,-749.015653826764
"2017","CRG_028","7","Dog River",68.8,0,139,2017,"no","open","2017-07-15",348.921178099143,-0.601629225381945,-209.921178099143
"2017","CRG_016","7","Mosier Plateau FCG trail",68.8,0,834,2017,"no","open","2017-07-15",819.401992439278,0.0178154406450305,14.5980075607217
"2017","CRG_018","7","Tamanawas Falls trail",68.8,0,3161,2017,"no","open","2017-07-15",3580.33648608468,-0.11712208830496,-419.33648608468
"2017","CRG_020","7","Mitchell/Wygant area",68.8,0,1004,2017,"no","open","2017-07-15",1207.49238666052,-0.168524778216867,-203.492386660519
